year,state,state_po,county,FIPS,candidate,candidatevotes,totalvotes
2016,California,CA,Contra Costa,6013,Donald Trump,115956,466175
2016,California,CA,Contra Costa,6013,Other,30932,466175
2016,California,CA,Del Norte,6015,Hillary Clinton,3485,9558
2016,California,CA,Del Norte,6015,Donald Trump,5134,9558
2016,California,CA,Del Norte,6015,Other,939,9558
2016,California,CA,El Dorado,6017,Hillary Clinton,36404,93591
2016,California,CA,El Dorado,6017,Donald Trump,49247,93591
2016,California,CA,El Dorado,6017,Other,7940,93591
2016,California,CA,Fresno,6019,Hillary Clinton,141341,282319
2016,California,CA,Fresno,6019,Donald Trump,124049,282319
2016,California,CA,Fresno,6019,Other,16929,282319
2016,California,CA,Glenn,6021,Hillary Clinton,3065,9470
2016,California,CA,Glenn,6021,Donald Trump,5788,9470
2016,California,CA,Glenn,6021,Other,617,9470
2016,California,CA,Humboldt,6023,Hillary Clinton,33200,59246
2016,California,CA,Humboldt,6023,Donald Trump,18373,59246
2016,California,CA,Humboldt,6023,Other,7673,59246
2016,California,CA,Imperial,6025,Hillary Clinton,32667,48091
2016,California,CA,Imperial,6025,Donald Trump,12704,48091
2016,California,CA,Imperial,6025,Other,2720,48091
2016,California,CA,Inyo,6027,Hillary Clinton,3155,8086
2016,California,CA,Inyo,6027,Donald Trump,4248,8086
2016,California,CA,Inyo,6027,Other,683,8086
2016,California,CA,Kern,6029,Hillary Clinton,98689,244163
2016,California,CA,Kern,6029,Donald Trump,129584,244163
2016,California,CA,Kern,6029,Other,15890,244163
2016,California,CA,Kings,6031,Hillary Clinton,13617,33915
2016,California,CA,Kings,6031,Donald Trump,18093,33915
2016,California,CA,Kings,6031,Other,2205,33915
2016,California,CA,Lake,6033,Hillary Clinton,11496,24496
2016,California,CA,Lake,6033,Donald Trump,10599,24496
2016,California,CA,Lake,6033,Other,2401,24496
2016,California,CA,Lassen,6035,Hillary Clinton,2224,10524
2016,California,CA,Lassen,6035,Donald Trump,7574,10524
2016,California,CA,Lassen,6035,Other,726,10524
2016,California,CA,Los Angeles,6037,Hillary Clinton,2464364,3434308
2016,California,CA,Los Angeles,6037,Donald Trump,769743,3434308
2016,California,CA,Los Angeles,6037,Other,200201,3434308
2016,California,CA,Madera,6039,Hillary Clinton,17029,43112
2016,California,CA,Madera,6039,Donald Trump,23357,43112
2016,California,CA,Madera,6039,Other,2726,43112
2016,California,CA,Marin,6041,Hillary Clinton,108707,139273
2016,California,CA,Marin,6041,Donald Trump,21771,139273
2016,California,CA,Marin,6041,Other,8795,139273
2016,California,CA,Mariposa,6043,Hillary Clinton,3122,8877
2016,California,CA,Mariposa,6043,Donald Trump,5185,8877
2016,California,CA,Mariposa,6043,Other,570,8877
2016,California,CA,Mendocino,6045,Hillary Clinton,22079,37477
2016,California,CA,Mendocino,6045,Donald Trump,10888,37477
2016,California,CA,Mendocino,6045,Other,4510,37477
2016,California,CA,Merced,6047,Hillary Clinton,37317,70789
2016,California,CA,Merced,6047,Donald Trump,28725,70789
2016,California,CA,Merced,6047,Other,4747,70789
2016,California,CA,Modoc,6049,Hillary Clinton,877,3788
2016,California,CA,Modoc,6049,Donald Trump,2696,3788
2016,California,CA,Modoc,6049,Other,215,3788
2016,California,CA,Mono,6051,Hillary Clinton,2773,5276
2016,California,CA,Mono,6051,Donald Trump,2111,5276
2016,California,CA,Mono,6051,Other,392,5276
2016,California,CA,Monterey,6053,Hillary Clinton,89088,133408
2016,California,CA,Monterey,6053,Donald Trump,34895,133408
2016,California,CA,Monterey,6053,Other,9425,133408
2016,California,CA,Napa,6055,Hillary Clinton,39199,61372
2016,California,CA,Napa,6055,Donald Trump,17411,61372
2016,California,CA,Napa,6055,Other,4762,61372
2016,California,CA,Nevada,6057,Hillary Clinton,26053,54935
2016,California,CA,Nevada,6057,Donald Trump,23365,54935
2016,California,CA,Nevada,6057,Other,5517,54935
2016,California,CA,Orange,6059,Hillary Clinton,609961,1197521
2016,California,CA,Orange,6059,Donald Trump,507148,1197521
2016,California,CA,Orange,6059,Other,80412,1197521
2016,California,CA,Placer,6061,Hillary Clinton,73509,182839
2016,California,CA,Placer,6061,Donald Trump,95138,182839
2016,California,CA,Placer,6061,Other,14192,182839
2016,California,CA,Plumas,6063,Hillary Clinton,3459,9676
2016,California,CA,Plumas,6063,Donald Trump,5420,9676
2016,California,CA,Plumas,6063,Other,797,9676
2016,California,CA,Riverside,6065,Hillary Clinton,373695,751391
2016,California,CA,Riverside,6065,Donald Trump,333243,751391
2016,California,CA,Riverside,6065,Other,44453,751391
2016,California,CA,Sacramento,6067,Hillary Clinton,326023,559330
2016,California,CA,Sacramento,6067,Donald Trump,189789,559330
2016,California,CA,Sacramento,6067,Other,43518,559330
2016,California,CA,San Benito,6069,Hillary Clinton,12521,21924
2016,California,CA,San Benito,6069,Donald Trump,7841,21924
2016,California,CA,San Benito,6069,Other,1562,21924
2016,California,CA,San Bernardino,6071,Hillary Clinton,340833,653983
2016,California,CA,San Bernardino,6071,Donald Trump,271240,653983
2016,California,CA,San Bernardino,6071,Other,41910,653983
2016,California,CA,San Diego,6073,Hillary Clinton,735476,1306400
2016,California,CA,San Diego,6073,Donald Trump,477766,1306400
2016,California,CA,San Diego,6073,Other,93158,1306400
2016,California,CA,San Francisco,6075,Hillary Clinton,345084,405792
2016,California,CA,San Francisco,6075,Donald Trump,37688,405792
2016,California,CA,San Francisco,6075,Other,23020,405792
2016,California,CA,San Joaquin,6077,Hillary Clinton,121124,224166
2016,California,CA,San Joaquin,6077,Donald Trump,88936,224166
2016,California,CA,San Joaquin,6077,Other,14106,224166
2016,California,CA,San Luis Obispo,6079,Hillary Clinton,67107,135009
2016,California,CA,San Luis Obispo,6079,Donald Trump,56164,135009
2016,California,CA,San Luis Obispo,6079,Other,11738,135009
2016,California,CA,San Mateo,6081,Hillary Clinton,237882,314384
2016,California,CA,San Mateo,6081,Donald Trump,57929,314384
2016,California,CA,San Mateo,6081,Other,18573,314384
2016,California,CA,Santa Barbara,6083,Hillary Clinton,107142,176786
2016,California,CA,Santa Barbara,6083,Donald Trump,56365,176786
2016,California,CA,Santa Barbara,6083,Other,13279,176786
2016,California,CA,Santa Clara,6085,Hillary Clinton,511684,703709
2016,California,CA,Santa Clara,6085,Donald Trump,144826,703709
2016,California,CA,Santa Clara,6085,Other,47199,703709
2016,California,CA,Santa Cruz,6087,Hillary Clinton,95249,128821
2016,California,CA,Santa Cruz,6087,Donald Trump,22438,128821
2016,California,CA,Santa Cruz,6087,Other,11134,128821
2016,California,CA,Shasta,6089,Hillary Clinton,22301,80053
2016,California,CA,Shasta,6089,Donald Trump,51778,80053
2016,California,CA,Shasta,6089,Other,5974,80053
2016,California,CA,Sierra,6091,Hillary Clinton,601,1830
2016,California,CA,Sierra,6091,Donald Trump,1048,1830
2016,California,CA,Sierra,6091,Other,181,1830
2016,California,CA,Siskiyou,6093,Hillary Clinton,7234,20492
2016,California,CA,Siskiyou,6093,Donald Trump,11341,20492
2016,California,CA,Siskiyou,6093,Other,1917,20492
2016,California,CA,Solano,6095,Hillary Clinton,102360,166113
2016,California,CA,Solano,6095,Donald Trump,51920,166113
2016,California,CA,Solano,6095,Other,11833,166113
2016,California,CA,Sonoma,6097,Hillary Clinton,160435,231253
2016,California,CA,Sonoma,6097,Donald Trump,51408,231253
2016,California,CA,Sonoma,6097,Other,19410,231253
2016,California,CA,Stanislaus,6099,Hillary Clinton,81647,172146
2016,California,CA,Stanislaus,6099,Donald Trump,78494,172146
2016,California,CA,Stanislaus,6099,Other,12005,172146
2016,California,CA,Sutter,6101,Hillary Clinton,13076,33523
2016,California,CA,Sutter,6101,Donald Trump,18176,33523
2016,California,CA,Sutter,6101,Other,2271,33523
2016,California,CA,Tehama,6103,Hillary Clinton,6809,23908
2016,California,CA,Tehama,6103,Donald Trump,15494,23908
2016,California,CA,Tehama,6103,Other,1605,23908
2016,California,CA,Trinity,6105,Hillary Clinton,2214,5686
2016,California,CA,Trinity,6105,Donald Trump,2812,5686
2016,California,CA,Trinity,6105,Other,660,5686
2016,California,CA,Tulare,6107,Hillary Clinton,47585,112334
2016,California,CA,Tulare,6107,Donald Trump,58299,112334
2016,California,CA,Tulare,6107,Other,6450,112334
2016,California,CA,Tuolumne,6109,Hillary Clinton,9123,25529
2016,California,CA,Tuolumne,6109,Donald Trump,14551,25529
2016,California,CA,Tuolumne,6109,Other,1855,25529
2016,California,CA,Ventura,6111,Hillary Clinton,194402,351726
2016,California,CA,Ventura,6111,Donald Trump,132323,351726
2016,California,CA,Ventura,6111,Other,25001,351726
2016,California,CA,Yolo,6113,Hillary Clinton,54752,82090
2016,California,CA,Yolo,6113,Donald Trump,20739,82090
2016,California,CA,Yolo,6113,Other,6599,82090
2016,California,CA,Yuba,6115,Hillary Clinton,7910,22998
2016,California,CA,Yuba,6115,Donald Trump,13170,22998
2016,California,CA,Yuba,6115,Other,1918,22998
2016,Colorado,CO,Adams,8001,Hillary Clinton,96558,193665
2016,Colorado,CO,Adams,8001,Donald Trump,80082,193665
2016,Colorado,CO,Adams,8001,Other,17025,193665
2016,Colorado,CO,Alamosa,8003,Hillary Clinton,3189,6939
2016,Colorado,CO,Alamosa,8003,Donald Trump,3046,6939
2016,Colorado,CO,Alamosa,8003,Other,704,6939
2016,Colorado,CO,Arapahoe,8005,Hillary Clinton,159885,303046
2016,Colorado,CO,Arapahoe,8005,Donald Trump,117053,303046
2016,Colorado,CO,Arapahoe,8005,Other,26108,303046
2016,Colorado,CO,Archuleta,8007,Hillary Clinton,2500,7339
2016,Colorado,CO,Archuleta,8007,Donald Trump,4264,7339
2016,Colorado,CO,Archuleta,8007,Other,575,7339
2016,Colorado,CO,Baca,8009,Hillary Clinton,283,2153
2016,Colorado,CO,Baca,8009,Donald Trump,1753,2153
2016,Colorado,CO,Baca,8009,Other,117,2153
2016,Colorado,CO,Bent,8011,Hillary Clinton,590,1927
2016,Colorado,CO,Bent,8011,Donald Trump,1188,1927
2016,Colorado,CO,Bent,8011,Other,149,1927
2016,Colorado,CO,Boulder,8013,Hillary Clinton,132334,188142
2016,Colorado,CO,Boulder,8013,Donald Trump,41396,188142
2016,Colorado,CO,Boulder,8013,Other,14412,188142
2016,Colorado,CO,Broomfield,8014,Hillary Clinton,19731,37689
2016,Colorado,CO,Broomfield,8014,Donald Trump,14367,37689
2016,Colorado,CO,Broomfield,8014,Other,3591,37689
2016,Colorado,CO,Chaffee,8015,Hillary Clinton,4888,11250
2016,Colorado,CO,Chaffee,8015,Donald Trump,5391,11250
2016,Colorado,CO,Chaffee,8015,Other,971,11250
2016,Colorado,CO,Cheyenne,8017,Hillary Clinton,132,1102
2016,Colorado,CO,Cheyenne,8017,Donald Trump,925,1102
2016,Colorado,CO,Cheyenne,8017,Other,45,1102
2016,Colorado,CO,Clear Creek,8019,Hillary Clinton,2729,5866
2016,Colorado,CO,Clear Creek,8019,Donald Trump,2575,5866
2016,Colorado,CO,Clear Creek,8019,Other,562,5866
2016,Colorado,CO,Conejos,8021,Hillary Clinton,1771,4022
2016,Colorado,CO,Conejos,8021,Donald Trump,1914,4022
2016,Colorado,CO,Conejos,8021,Other,337,4022
2016,Colorado,CO,Costilla,8023,Hillary Clinton,1125,1848
2016,Colorado,CO,Costilla,8023,Donald Trump,588,1848
2016,Colorado,CO,Costilla,8023,Other,135,1848
2016,Colorado,CO,Crowley,8025,Hillary Clinton,339,1527
2016,Colorado,CO,Crowley,8025,Donald Trump,1079,1527
2016,Colorado,CO,Crowley,8025,Other,109,1527
2016,Colorado,CO,Custer,8027,Hillary Clinton,797,3066
2016,Colorado,CO,Custer,8027,Donald Trump,2061,3066
2016,Colorado,CO,Custer,8027,Other,208,3066
2016,Colorado,CO,Delta,8029,Hillary Clinton,4087,16790
2016,Colorado,CO,Delta,8029,Donald Trump,11655,16790
2016,Colorado,CO,Delta,8029,Other,1048,16790
2016,Colorado,CO,Denver,8031,Hillary Clinton,244551,331852
2016,Colorado,CO,Denver,8031,Donald Trump,62690,331852
2016,Colorado,CO,Denver,8031,Other,24611,331852
2016,Colorado,CO,Dolores,8033,Hillary Clinton,242,1255
2016,Colorado,CO,Dolores,8033,Donald Trump,944,1255
2016,Colorado,CO,Dolores,8033,Other,69,1255
2016,Colorado,CO,Douglas,8035,Hillary Clinton,68657,187499
2016,Colorado,CO,Douglas,8035,Donald Trump,102573,187499
2016,Colorado,CO,Douglas,8035,Other,16269,187499
2016,Colorado,CO,Eagle,8037,Hillary Clinton,14099,25223
2016,Colorado,CO,Eagle,8037,Donald Trump,8990,25223
2016,Colorado,CO,Eagle,8037,Other,2134,25223
2016,Colorado,CO,Elbert,8039,Hillary Clinton,3134,15978
2016,Colorado,CO,Elbert,8039,Donald Trump,11705,15978
2016,Colorado,CO,Elbert,8039,Other,1139,15978
2016,Colorado,CO,El Paso,8041,Hillary Clinton,108010,318967
2016,Colorado,CO,El Paso,8041,Donald Trump,179228,318967
2016,Colorado,CO,El Paso,8041,Other,31729,318967
2016,Colorado,CO,Fremont,8043,Hillary Clinton,5297,21973
2016,Colorado,CO,Fremont,8043,Donald Trump,15122,21973
2016,Colorado,CO,Fremont,8043,Other,1554,21973
2016,Colorado,CO,Garfield,8045,Hillary Clinton,11271,26470
2016,Colorado,CO,Garfield,8045,Donald Trump,13132,26470
2016,Colorado,CO,Garfield,8045,Other,2067,26470
2016,Colorado,CO,Gilpin,8047,Hillary Clinton,1634,3576
2016,Colorado,CO,Gilpin,8047,Donald Trump,1566,3576
2016,Colorado,CO,Gilpin,8047,Other,376,3576
2016,Colorado,CO,Grand,8049,Hillary Clinton,3358,8588
2016,Colorado,CO,Grand,8049,Donald Trump,4494,8588
2016,Colorado,CO,Grand,8049,Other,736,8588
2016,Colorado,CO,Gunnison,8051,Hillary Clinton,5128,9412
2016,Colorado,CO,Gunnison,8051,Donald Trump,3289,9412
2016,Colorado,CO,Gunnison,8051,Other,995,9412
2016,Colorado,CO,Hinsdale,8053,Hillary Clinton,197,589
2016,Colorado,CO,Hinsdale,8053,Donald Trump,339,589
2016,Colorado,CO,Hinsdale,8053,Other,53,589
2016,Colorado,CO,Huerfano,8055,Hillary Clinton,1633,3783
2016,Colorado,CO,Huerfano,8055,Donald Trump,1883,3783
2016,Colorado,CO,Huerfano,8055,Other,267,3783
2016,Colorado,CO,Jackson,8057,Hillary Clinton,171,861
2016,Colorado,CO,Jackson,8057,Donald Trump,629,861
2016,Colorado,CO,Jackson,8057,Other,61,861
2016,Colorado,CO,Jefferson,8059,Hillary Clinton,160776,328882
2016,Colorado,CO,Jefferson,8059,Donald Trump,138177,328882
2016,Colorado,CO,Jefferson,8059,Other,29929,328882
2016,Colorado,CO,Kiowa,8061,Hillary Clinton,91,855
2016,Colorado,CO,Kiowa,8061,Donald Trump,728,855
2016,Colorado,CO,Kiowa,8061,Other,36,855
2016,Colorado,CO,Kit Carson,8063,Hillary Clinton,536,3702
2016,Colorado,CO,Kit Carson,8063,Donald Trump,2967,3702
2016,Colorado,CO,Kit Carson,8063,Other,199,3702
2016,Colorado,CO,Lake,8065,Hillary Clinton,1616,3199
2016,Colorado,CO,Lake,8065,Donald Trump,1270,3199
2016,Colorado,CO,Lake,8065,Other,313,3199
2016,Colorado,CO,La Plata,8067,Hillary Clinton,15525,31150
2016,Colorado,CO,La Plata,8067,Donald Trump,12587,31150
2016,Colorado,CO,La Plata,8067,Other,3038,31150
2016,Colorado,CO,Larimer,8069,Hillary Clinton,93113,195980
2016,Colorado,CO,Larimer,8069,Donald Trump,83430,195980
2016,Colorado,CO,Larimer,8069,Other,19437,195980
2016,Colorado,CO,Las Animas,8071,Hillary Clinton,2650,6793
2016,Colorado,CO,Las Animas,8071,Donald Trump,3710,6793
2016,Colorado,CO,Las Animas,8071,Other,433,6793
2016,Colorado,CO,Lincoln,8073,Hillary Clinton,409,2436
2016,Colorado,CO,Lincoln,8073,Donald Trump,1892,2436
2016,Colorado,CO,Lincoln,8073,Other,135,2436
2016,Colorado,CO,Logan,8075,Hillary Clinton,1851,9722
2016,Colorado,CO,Logan,8075,Donald Trump,7282,9722
2016,Colorado,CO,Logan,8075,Other,589,9722
2016,Colorado,CO,Mesa,8077,Hillary Clinton,21729,77653
2016,Colorado,CO,Mesa,8077,Donald Trump,49779,77653
2016,Colorado,CO,Mesa,8077,Other,6145,77653
2016,Colorado,CO,Mineral,8079,Hillary Clinton,237,652
2016,Colorado,CO,Mineral,8079,Donald Trump,344,652
2016,Colorado,CO,Mineral,8079,Other,71,652
2016,Colorado,CO,Moffat,8081,Hillary Clinton,874,6525
2016,Colorado,CO,Moffat,8081,Donald Trump,5305,6525
2016,Colorado,CO,Moffat,8081,Other,346,6525
2016,Colorado,CO,Montezuma,8083,Hillary Clinton,3973,12858
2016,Colorado,CO,Montezuma,8083,Donald Trump,7853,12858
2016,Colorado,CO,Montezuma,8083,Other,1032,12858
2016,Colorado,CO,Montrose,8085,Hillary Clinton,5466,21186
2016,Colorado,CO,Montrose,8085,Donald Trump,14382,21186
2016,Colorado,CO,Montrose,8085,Other,1338,21186
2016,Colorado,CO,Morgan,8087,Hillary Clinton,3151,11960
2016,Colorado,CO,Morgan,8087,Donald Trump,8145,11960
2016,Colorado,CO,Morgan,8087,Other,664,11960
2016,Colorado,CO,Otero,8089,Hillary Clinton,2943,8452
2016,Colorado,CO,Otero,8089,Donald Trump,4928,8452
2016,Colorado,CO,Otero,8089,Other,581,8452
2016,Colorado,CO,Ouray,8091,Hillary Clinton,1697,3310
2016,Colorado,CO,Ouray,8091,Donald Trump,1351,3310
2016,Colorado,CO,Ouray,8091,Other,262,3310
2016,Colorado,CO,Park,8093,Hillary Clinton,3421,10417
2016,Colorado,CO,Park,8093,Donald Trump,6135,10417
2016,Colorado,CO,Park,8093,Other,861,10417
2016,Colorado,CO,Phillips,8095,Hillary Clinton,436,2332
2016,Colorado,CO,Phillips,8095,Donald Trump,1791,2332
2016,Colorado,CO,Phillips,8095,Other,105,2332
2016,Colorado,CO,Pitkin,8097,Hillary Clinton,7333,10523
2016,Colorado,CO,Pitkin,8097,Donald Trump,2550,10523
2016,Colorado,CO,Pitkin,8097,Other,640,10523
2016,Colorado,CO,Prowers,8099,Hillary Clinton,1186,5016
2016,Colorado,CO,Prowers,8099,Donald Trump,3531,5016
2016,Colorado,CO,Prowers,8099,Other,299,5016
2016,Colorado,CO,Pueblo,8101,Hillary Clinton,35875,78646
2016,Colorado,CO,Pueblo,8101,Donald Trump,36265,78646
2016,Colorado,CO,Pueblo,8101,Other,6506,78646
2016,Colorado,CO,Rio Blanco,8103,Hillary Clinton,436,3450
2016,Colorado,CO,Rio Blanco,8103,Donald Trump,2791,3450
2016,Colorado,CO,Rio Blanco,8103,Other,223,3450
2016,Colorado,CO,Rio Grande,8105,Hillary Clinton,2001,5534
2016,Colorado,CO,Rio Grande,8105,Donald Trump,3085,5534
2016,Colorado,CO,Rio Grande,8105,Other,448,5534
2016,Colorado,CO,Routt,8107,Hillary Clinton,7600,13986
2016,Colorado,CO,Routt,8107,Donald Trump,5230,13986
2016,Colorado,CO,Routt,8107,Other,1156,13986
2016,Colorado,CO,Saguache,8109,Hillary Clinton,1417,2835
2016,Colorado,CO,Saguache,8109,Donald Trump,1147,2835
2016,Colorado,CO,Saguache,8109,Other,271,2835
2016,Colorado,CO,San Juan,8111,Hillary Clinton,265,506
2016,Colorado,CO,San Juan,8111,Donald Trump,215,506
2016,Colorado,CO,San Juan,8111,Other,26,506
2016,Colorado,CO,San Miguel,8113,Hillary Clinton,2975,4329
2016,Colorado,CO,San Miguel,8113,Donald Trump,1033,4329
2016,Colorado,CO,San Miguel,8113,Other,321,4329
2016,Colorado,CO,Sedgwick,8115,Hillary Clinton,267,1364
2016,Colorado,CO,Sedgwick,8115,Donald Trump,1015,1364
2016,Colorado,CO,Sedgwick,8115,Other,82,1364
2016,Colorado,CO,Summit,8117,Hillary Clinton,9557,16174
2016,Colorado,CO,Summit,8117,Donald Trump,5100,16174
2016,Colorado,CO,Summit,8117,Other,1517,16174
2016,Colorado,CO,Teller,8119,Hillary Clinton,3603,14444
2016,Colorado,CO,Teller,8119,Donald Trump,9745,14444
2016,Colorado,CO,Teller,8119,Other,1096,14444
2016,Colorado,CO,Washington,8121,Hillary Clinton,296,2733
2016,Colorado,CO,Washington,8121,Donald Trump,2299,2733
2016,Colorado,CO,Washington,8121,Other,138,2733
2016,Colorado,CO,Weld,8123,Hillary Clinton,46519,135428
2016,Colorado,CO,Weld,8123,Donald Trump,76651,135428
2016,Colorado,CO,Weld,8123,Other,12258,135428
2016,Colorado,CO,Yuma,8125,Hillary Clinton,726,4791
2016,Colorado,CO,Yuma,8125,Donald Trump,3850,4791
2016,Colorado,CO,Yuma,8125,Other,215,4791
2016,Connecticut,CT,Fairfield,9001,Hillary Clinton,243852,421209
2016,Connecticut,CT,Fairfield,9001,Donald Trump,160077,421209
2016,Connecticut,CT,Fairfield,9001,Other,17280,421209
2016,Connecticut,CT,Hartford,9003,Hillary Clinton,240403,406864
2016,Connecticut,CT,Hartford,9003,Donald Trump,148173,406864
2016,Connecticut,CT,Hartford,9003,Other,18288,406864
2016,Connecticut,CT,Litchfield,9005,Hillary Clinton,39775,97442
2016,Connecticut,CT,Litchfield,9005,Donald Trump,53051,97442
2016,Connecticut,CT,Litchfield,9005,Other,4616,97442
2016,Connecticut,CT,Middlesex,9007,Hillary Clinton,45357,88624
2016,Connecticut,CT,Middlesex,9007,Donald Trump,38867,88624
2016,Connecticut,CT,Middlesex,9007,Other,4400,88624
2016,Connecticut,CT,New Haven,9009,Hillary Clinton,205609,379006
2016,Connecticut,CT,New Haven,9009,Donald Trump,159048,379006
2016,Connecticut,CT,New Haven,9009,Other,14349,379006
2016,Connecticut,CT,New London,9011,Hillary Clinton,62278,123528
2016,Connecticut,CT,New London,9011,Donald Trump,54058,123528
2016,Connecticut,CT,New London,9011,Other,7192,123528
2016,Connecticut,CT,Tolland,9013,Hillary Clinton,38506,77424
2016,Connecticut,CT,Tolland,9013,Donald Trump,34194,77424
2016,Connecticut,CT,Tolland,9013,Other,4724,77424
2016,Connecticut,CT,Windham,9015,Hillary Clinton,21792,50823
2016,Connecticut,CT,Windham,9015,Donald Trump,25747,50823
2016,Connecticut,CT,Windham,9015,Other,3284,50823
2016,Delaware,DE,Kent,10001,Hillary Clinton,33351,74598
2016,Delaware,DE,Kent,10001,Donald Trump,36991,74598
2016,Delaware,DE,Kent,10001,Other,4256,74598
2016,Delaware,DE,New Castle,10003,Hillary Clinton,162919,262391
2016,Delaware,DE,New Castle,10003,Donald Trump,85525,262391
2016,Delaware,DE,New Castle,10003,Other,13947,262391
2016,Delaware,DE,Sussex,10005,Hillary Clinton,39333,106008
2016,Delaware,DE,Sussex,10005,Donald Trump,62611,106008
2016,Delaware,DE,Sussex,10005,Other,4064,106008
2016,District of Columbia,DC,District of Columbia,11001,Hillary Clinton,282830,311268
2016,District of Columbia,DC,District of Columbia,11001,Donald Trump,12723,311268
2016,District of Columbia,DC,District of Columbia,11001,Other,15715,311268
2016,Florida,FL,Alachua,12001,Hillary Clinton,75820,128571
2016,Florida,FL,Alachua,12001,Donald Trump,46834,128571
2016,Florida,FL,Alachua,12001,Other,5917,128571
2016,Florida,FL,Baker,12003,Hillary Clinton,2112,12634
2016,Florida,FL,Baker,12003,Donald Trump,10294,12634
2016,Florida,FL,Baker,12003,Other,228,12634
2016,Florida,FL,Bay,12005,Hillary Clinton,21797,87453
2016,Florida,FL,Bay,12005,Donald Trump,62194,87453
2016,Florida,FL,Bay,12005,Other,3462,87453
2016,Florida,FL,Bradford,12007,Hillary Clinton,2924,12098
2016,Florida,FL,Bradford,12007,Donald Trump,8913,12098
2016,Florida,FL,Bradford,12007,Other,261,12098
2016,Florida,FL,Brevard,12009,Hillary Clinton,119679,314752
2016,Florida,FL,Brevard,12009,Donald Trump,181848,314752
2016,Florida,FL,Brevard,12009,Other,13225,314752
2016,Florida,FL,Broward,12011,Hillary Clinton,553320,831951
2016,Florida,FL,Broward,12011,Donald Trump,260951,831951
2016,Florida,FL,Broward,12011,Other,17680,831951
2016,Florida,FL,Calhoun,12013,Hillary Clinton,1241,6081
2016,Florida,FL,Calhoun,12013,Donald Trump,4655,6081
2016,Florida,FL,Calhoun,12013,Other,185,6081
2016,Florida,FL,Charlotte,12015,Hillary Clinton,33445,96374
2016,Florida,FL,Charlotte,12015,Donald Trump,60218,96374
2016,Florida,FL,Charlotte,12015,Other,2711,96374
2016,Florida,FL,Citrus,12017,Hillary Clinton,22789,79700
2016,Florida,FL,Citrus,12017,Donald Trump,54456,79700
2016,Florida,FL,Citrus,12017,Other,2455,79700
2016,Florida,FL,Clay,12019,Hillary Clinton,27822,106483
2016,Florida,FL,Clay,12019,Donald Trump,74963,106483
2016,Florida,FL,Clay,12019,Other,3698,106483
2016,Florida,FL,Collier,12021,Hillary Clinton,61085,170789
2016,Florida,FL,Collier,12021,Donald Trump,105423,170789
2016,Florida,FL,Collier,12021,Other,4281,170789
2016,Florida,FL,Columbia,12023,Hillary Clinton,7601,28707
2016,Florida,FL,Columbia,12023,Donald Trump,20368,28707
2016,Florida,FL,Columbia,12023,Other,738,28707
2016,Florida,FL,Desoto,12027,Hillary Clinton,3781,10818
2016,Florida,FL,Desoto,12027,Donald Trump,6778,10818
2016,Florida,FL,Desoto,12027,Other,259,10818
2016,Florida,FL,Dixie,12029,Hillary Clinton,1270,7202
2016,Florida,FL,Dixie,12029,Donald Trump,5822,7202
2016,Florida,FL,Dixie,12029,Other,110,7202
2016,Florida,FL,Duval,12031,Hillary Clinton,205704,432695
2016,Florida,FL,Duval,12031,Donald Trump,211672,432695
2016,Florida,FL,Duval,12031,Other,15319,432695
2016,Florida,FL,Escambia,12033,Hillary Clinton,57461,152469
2016,Florida,FL,Escambia,12033,Donald Trump,88808,152469
2016,Florida,FL,Escambia,12033,Other,6200,152469
2016,Florida,FL,Flagler,12035,Hillary Clinton,22026,57503
2016,Florida,FL,Flagler,12035,Donald Trump,33850,57503
2016,Florida,FL,Flagler,12035,Other,1627,57503
2016,Florida,FL,Franklin,12037,Hillary Clinton,1744,6015
2016,Florida,FL,Franklin,12037,Donald Trump,4125,6015
2016,Florida,FL,Franklin,12037,Other,146,6015
2016,Florida,FL,Gadsden,12039,Hillary Clinton,15020,22113
2016,Florida,FL,Gadsden,12039,Donald Trump,6728,22113
2016,Florida,FL,Gadsden,12039,Other,365,22113
2016,Florida,FL,Gilchrist,12041,Hillary Clinton,1458,8420
2016,Florida,FL,Gilchrist,12041,Donald Trump,6740,8420
2016,Florida,FL,Gilchrist,12041,Other,222,8420
2016,Florida,FL,Glades,12043,Hillary Clinton,1271,4353
2016,Florida,FL,Glades,12043,Donald Trump,2996,4353
2016,Florida,FL,Glades,12043,Other,86,4353
2016,Florida,FL,Gulf,12045,Hillary Clinton,1720,7293
2016,Florida,FL,Gulf,12045,Donald Trump,5329,7293
2016,Florida,FL,Gulf,12045,Other,244,7293
2016,Florida,FL,Hamilton,12047,Hillary Clinton,1904,5460
2016,Florida,FL,Hamilton,12047,Donald Trump,3443,5460
2016,Florida,FL,Hamilton,12047,Other,113,5460
2016,Florida,FL,Hardee,12049,Hillary Clinton,2149,7583
2016,Florida,FL,Hardee,12049,Donald Trump,5242,7583
2016,Florida,FL,Hardee,12049,Other,192,7583
2016,Florida,FL,Hendry,12051,Hillary Clinton,4615,11115
2016,Florida,FL,Hendry,12051,Donald Trump,6195,11115
2016,Florida,FL,Hendry,12051,Other,305,11115
2016,Florida,FL,Hernando,12053,Hillary Clinton,31795,93796
2016,Florida,FL,Hernando,12053,Donald Trump,58970,93796
2016,Florida,FL,Hernando,12053,Other,3031,93796
